source,puzzle,n_terms,n_letters,longest_word,base,distinct,mode,solver,n_vars,n_clauses,solutions,calls,unique,matches_published,encode_time,solve_time,error,total_time
astro,COMET+SATURN=URANUS,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0008440000237897038,0.01229139999486506,,0.013135400018654764
astro,COMET+URANUS=SATURN,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0006515000713989139,0.02254099992569536,,0.023192499997094274
astro,EARTH+PHOBOS=EUROPA,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0007451000856235623,0.03041539981495589,,0.031160499900579453
astro,EARTH+SATURN=TRITON,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0006563999922946095,0.010600000037811697,,0.011256400030106306
astro,EARTH+URANUS=SATURN,2,8,6,10,True,all,cadical153,1041,3056,1,2,True,True,0.000614199903793633,0.007433400023728609,,0.008047599927522242
astro,EUROPA+JUPITER=NEPTUNE,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.000726899947039783,0.016748399939388037,,0.01747529988642782
astro,EUROPA+PLANETS=NEPTUNE,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.0007396999280899763,0.007804600172676146,,0.008544300100766122
astro,EUROPA+SATURN=URANUS,2,9,6,10,True,all,cadical153,1109,3368,1,2,True,True,0.0006744000129401684,0.017492300015874207,,0.018166700028814375
astro,EUROPA+URANUS=SATURN,2,9,6,10,True,all,cadical153,1109,3368,1,2,True,True,0.0006472000386565924,0.023500400129705667,,0.02414760016836226
astro,MOON+SUN=PLUTO,2,8,5,10,True,all,cadical153,810,2309,1,2,True,True,0.0004923000233247876,0.0018325001001358032,,0.002324800123460591
astro,SATURN+TITAN=EUROPA,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0006922000320628285,0.027907900046557188,,0.028600100078620017
astro,SATURN+URANUS=JUPITER,2,10,7,10,True,all,cadical153,1197,3640,1,2,True,True,0.0006963999476283789,0.0065408998634666204,,0.007237299811094999
astro,SATURN+URANUS=PHOBOS,2,10,6,10,True,all,cadical153,1128,3485,1,2,True,True,0.0006482999306172132,0.015801499946974218,,0.01644979987759143
astro,SATURN+URANUS=PLANETS,2,9,7,10,True,all,cadical153,1178,3523,1,2,True,True,0.0007074000313878059,0.00800220004748553,,0.008709600078873336
astro,URANUS+VENUS=EUROPA,2,9,6,10,True,all,cadical153,1060,3163,1,2,True,True,0.0006170000415295362,0.0056906999088823795,,0.006307699950411916
astro,CHARON+COMET+EARTH=TRITON,3,10,6,10,True,all,cadical153,1443,5067,1,2,True,True,0.0010415000142529607,0.025844700052402914,,0.026886200066655874
astro,CHARON+COMET+IO=TRITON,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0008221999742090702,0.04255430004559457,,0.04337650001980364
astro,CHARON+EARTH+MOON=TRITON,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0012468999484553933,0.01705439994111657,,0.018301299889571965
astro,CHARON+IO+TRITON=SATURN,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0007889000698924065,0.02724349999334663,,0.028032400063239038
astro,CHARON+MARS+URANUS=SATURN,3,10,6,10,True,all,cadical153,1426,4954,1,2,True,True,0.0010330999502912164,0.016253800014965236,,0.017286899965256453
astro,CHARON+SATURN+TITAN=URANUS,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.028717300039716065,0.06960760010406375,,0.09832490014377981
astro,CHARON+TITAN+TRITON=URANUS,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.0010903000365942717,0.03298860008362681,,0.03407890012022108
astro,COMET+DEIMOS+IO=TRITON,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0007611000910401344,0.02040279994253069,,0.021163900033570826
astro,COMET+IO+MOON=EARTH,3,10,5,10,True,all,cadical153,1081,3581,1,2,True,True,0.0007021999917924404,0.02303729997947812,,0.02373949997127056
astro,COMET+IO+TRITON=CHARON,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0007652000058442354,0.025080099934712052,,0.025845299940556288
astro,COMET+MARS+MOON=URANUS,3,10,6,10,True,all,cadical153,1288,4406,1,2,True,True,0.0008265000069513917,0.008061700034886599,,0.00888820004183799
astro,COMET+MARS+SATURN=URANUS,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0008952999487519264,0.03439789987169206,,0.03529319982044399
astro,COMET+MOON+SATURN=URANUS,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0008826999692246318,0.0762829000595957,,0.07716560002882034
astro,COMET+MOON+SUN=SATURN,3,10,6,10,True,all,cadical153,1219,4071,1,2,True,True,0.0008517999667674303,0.0069269000086933374,,0.007778699975460768
astro,COMET+MOON+SUN=URANUS,3,10,6,10,True,all,cadical153,1219,4071,1,2,True,True,0.0008073999779298902,0.008716699900105596,,0.009524099878035486
astro,DEIMOS+IO+MOON=PHOBOS,3,10,6,10,True,all,cadical153,1182,3827,1,2,True,True,0.0008073000935837626,0.007814099895767868,,0.00862139998935163
astro,DEIMOS+MARS+MOON=URANUS,3,10,6,10,True,all,cadical153,1320,4497,1,2,True,True,0.0008296999149024487,0.010377600090578198,,0.011207300005480647
astro,EARTH+EUROPA+SUN=SATURN,3,10,6,10,True,all,cadical153,1305,4397,1,2,True,True,0.0008849999867379665,0.04162279993761331,,0.042507799924351275
astro,EARTH+IO+TRITON=SATURN,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0008058000821620226,0.02218959992751479,,0.022995400009676814
astro,EARTH+SATURN+TRITON=URANUS,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.001103400019928813,0.04958579991944134,,0.050689199939370155
astro,EARTH+SUN+URANUS=SATURN,3,8,6,10,True,all,cadical153,1267,4173,1,2,True,True,0.0008276000153273344,0.013046500040218234,,0.013874100055545568
astro,EARTH+TITAN+TRITON=EUROPA,3,10,6,10,True,all,cadical153,1443,5067,1,2,True,True,0.0010164000559598207,0.03941189986653626,,0.04042829992249608
astro,EARTH+TITAN+VENUS=SATURN,3,10,6,10,True,all,cadical153,1409,4963,1,2,True,True,0.0009423999581485987,0.06675460003316402,,0.06769699999131262
astro,EARTH+TRITON+URANUS=SATURN,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.0010556000052019954,0.04511209996417165,,0.04616769996937364
astro,EARTH+URANUS+VENUS=SATURN,3,9,6,10,True,all,cadical153,1424,4950,1,2,True,True,0.0010153999319300056,0.03695710003376007,,0.037972499965690076
astro,EUROPA+IO+TRITON=SATURN,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0008641000604256988,0.04498860007151961,,0.04585270013194531
astro,EUROPA+IO+TRITON=URANUS,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0008295000297948718,0.02111600013449788,,0.021945500164292753
astro,EUROPA+IO+URANUS=SATURN,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0008560999995097518,0.03534709999803454,,0.03620319999754429
astro,EUROPA+MARS+URANUS=SATURN,3,10,6,10,True,all,cadical153,1426,4954,1,2,True,True,0.0009096999419853091,0.02732400002423674,,0.028233699966222048
astro,EUROPA+MOON+SATURN=URANUS,3,10,6,10,True,all,cadical153,1426,4954,1,2,True,True,0.000880099949426949,0.02475210011471063,,0.025632200064137578
astro,EUROPA+PLANETS+SATURN=NEPTUNE,3,10,7,10,True,all,cadical153,1667,5883,1,2,True,True,0.027773200068622828,0.06121010007336736,,0.08898330014199018
astro,EUROPA+PLUTO+SATURN=PLANETS,3,10,7,10,True,all,cadical153,1564,5444,1,2,True,True,0.0010503999656066298,0.043933600070886314,,0.044984000036492944
astro,EUROPA+PLUTO+SUN=URANUS,3,10,6,10,True,all,cadical153,1305,4397,1,2,True,True,0.0009377000387758017,0.10040379990823567,,0.10134149994701147
astro,EUROPA+SATURN+SUN=URANUS,3,9,6,10,True,all,cadical153,1338,4502,1,2,True,True,0.0008900000248104334,0.020276800030842423,,0.021166800055652857
astro,EUROPA+SATURN+TRITON=NEPTUNE,3,10,7,10,True,all,cadical153,1633,5779,1,2,True,True,0.0011364000383764505,0.0502766000572592,,0.05141300009563565
astro,EUROPA+SUN+TITAN=URANUS,3,10,6,10,True,all,cadical153,1305,4397,1,2,True,True,0.0009034000104293227,0.026633799890987575,,0.027537199901416898
astro,EUROPA+TITAN+URANUS=NEPTUNE,3,10,7,10,True,all,cadical153,1564,5444,1,2,True,True,0.0010463000508025289,0.010681099956855178,,0.011727400007657707
astro,EUROPA+TRITON+URANUS=NEPTUNE,3,10,7,10,True,all,cadical153,1633,5779,1,2,True,True,0.0011532999342307448,0.02976519986987114,,0.030918499804101884
astro,GALAXY+SUN+URANUS=SATURN,3,10,6,10,True,all,cadical153,1357,4619,1,2,True,True,0.0008810999570414424,0.03822979994583875,,0.03911089990288019
astro,IO+MOON+PHOBOS=TRITON,3,10,6,10,True,all,cadical153,1182,3827,1,2,True,True,0.0008569000056013465,0.0063062000554054976,,0.007163100061006844
astro,IO+SATURN+TITAN=CHARON,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0007943999953567982,0.03882859996519983,,0.039622999960556626
astro,IO+SATURN+TITAN=EUROPA,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0008107000030577183,0.04943540005479008,,0.0502461000578478
astro,IO+SATURN+TRITON=EUROPA,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0008546999888494611,0.0741308000870049,,0.07498550007585436
astro,IO+SATURN+URANUS=CHARON,3,10,6,10,True,all,cadical153,1288,4284,1,2,True,True,0.0008634000550955534,0.037703100009821355,,0.03856650006491691
astro,IO+SUN+TITAN=EARTH,3,10,5,10,True,all,cadical153,1027,3346,1,2,True,True,0.0007043000077828765,0.0034087999956682324,,0.004113100003451109
astro,IO+TITAN+TRITON=EUROPA,3,9,6,10,True,all,cadical153,1217,3945,1,2,True,True,0.0007451999699696898,0.013127899961546063,,0.013873099931515753
astro,IO+TITAN+TRITON=SATURN,3,8,6,10,True,all,cadical153,1198,3838,1,2,True,True,0.0008105000015348196,0.008218799950554967,,0.009029299952089787
astro,IO+TITAN+URANUS=CHARON,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.0007485999958589673,0.028091200161725283,,0.02883980015758425
astro,IO+TITAN+URANUS=SATURN,3,8,6,10,True,all,cadical153,1198,3838,1,2,True,True,0.0007458999752998352,0.018190200091339648,,0.018936100066639483
astro,IO+URANUS+VENUS=SATURN,3,10,6,10,True,all,cadical153,1236,4062,1,2,True,True,0.000790199963375926,0.007974499952979386,,0.008764699916355312
astro,JUPITER+PLUTO+TRITON=NEPTUNE,3,10,7,10,True,all,cadical153,1598,5548,1,2,True,True,0.000998100033029914,0.02849150006659329,,0.029489600099623203
astro,MARS+MOON+URANUS=DEIMOS,3,10,6,10,True,all,cadical153,1320,4497,1,2,True,True,0.0009068000363186002,0.022285899962298572,,0.023192699998617172
astro,MARS+SATURN+URANUS=MERCURY,3,10,7,10,True,all,cadical153,1495,5109,1,2,True,True,0.0009510999079793692,0.02112639998085797,,0.022077499888837337
astro,NEPTUNE+SUN+URANUS=PLANETS,3,9,7,10,True,all,cadical153,1441,4761,1,2,True,True,0.0008688999805599451,0.01896309992298484,,0.019831999903544784
astro,PLANETS+URANUS+VENUS=NEPTUNE,3,10,7,10,True,all,cadical153,1598,5548,1,2,True,True,0.0011533999349921942,0.012189400033093989,,0.013342799968086183
astro,PLUTO+SUN+URANUS=EUROPA,3,10,6,10,True,all,cadical153,1305,4397,1,2,True,True,0.0008311000419780612,0.03506230004131794,,0.035893400083296
astro,PLUTO+SUN+URANUS=SATURN,3,9,6,10,True,all,cadical153,1286,4280,1,2,True,True,0.0009166999952867627,0.007036900031380355,,0.007953600026667118
astro,SATURN+SUN+URANUS=CHARON,3,9,6,10,True,all,cadical153,1338,4502,1,2,True,True,0.02694449992850423,0.007075599976815283,,0.03402009990531951
astro,SATURN+TITAN+TRITON=EUROPA,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.001106899930164218,0.05175489990506321,,0.05286179983522743
astro,SATURN+TITAN+URANUS=CHARON,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.0009734999621286988,0.06488399999216199,,0.06585749995429069
astro,SATURN+URANUS+VENUS=EUROPA,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.0010890000266954303,0.04645890009123832,,0.04754790011793375
astro,SATURN+URANUS+VENUS=TRITON,3,10,6,10,True,all,cadical153,1495,5289,1,2,True,True,0.000980400014668703,0.011373099987395108,,0.01235350000206381
astro,SUN+TRITON+URANUS=EUROPA,3,10,6,10,True,all,cadical153,1357,4619,1,2,True,True,0.0009034000104293227,0.04117199999745935,,0.042075400007888675
astro,SUN+URANUS+VENUS=EUROPA,3,9,6,10,True,all,cadical153,1286,4280,1,2,True,True,0.001007900107651949,0.011374000110663474,,0.012381900218315423
astro,TITAN+TRITON+URANUS=NEPTUNE,3,10,7,10,True,all,cadical153,1564,5444,1,2,True,True,0.001320500043220818,0.010244800127111375,,0.011565300170332193
city-jp,AKITA+KYOTO=SENDAI,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0009170999983325601,0.013375099981203675,,0.014292199979536235
city-jp,AKITA+MATSUE=AOMORI,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0008114000083878636,0.007705399999395013,,0.008516800007782876
city-jp,AKITA+NAGANO=MORIOKA,2,9,7,10,True,all,cadical153,1129,3318,1,2,True,True,0.0006676000775769353,0.0013948999112471938,,0.002062499988824129
city-jp,AKITA+OITA=KYOTO,2,6,5,10,True,all,cadical153,853,2421,1,2,True,True,0.0005049000028520823,0.0017250000964850187,,0.002229900099337101
city-jp,AOMORI+FUKUOKA=OKAYAMA,2,9,7,10,True,all,cadical153,1210,3614,1,2,True,True,0.0008088999893516302,0.002219900139607489,,0.0030288001289591193
city-jp,AOMORI+SAPPORO=FUKUOKA,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.0007159999804571271,0.002342300140298903,,0.00305830012075603
city-jp,AOMORI+SENDAI=NAGANO,2,10,6,10,True,all,cadical153,1128,3485,1,2,True,True,0.0006599000189453363,0.009599499986506999,,0.010259400005452335
city-jp,AOMORI+TOTTORI=ODAWARA,2,8,7,10,True,all,cadical153,1191,3507,1,2,True,True,0.0007249000482261181,0.0013454001164063811,,0.0020703001646324992
city-jp,AOMORI+TOTTORI=OKAYAMA,2,8,7,10,True,all,cadical153,1191,3507,1,2,True,True,0.0006665999535471201,0.0011651000240817666,,0.0018316999776288867
city-jp,CHIBA+HAKONE=NAGANO,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0006204000674188137,0.007027900079265237,,0.0076483001466840506
city-jp,CHIBA+NIKKO=HAKONE,2,9,6,10,True,all,cadical153,1028,3072,1,2,True,True,0.0008218000875785947,0.005171400029212236,,0.005993200116790831
city-jp,FUJI+FUKUI=KYOTO,2,8,5,10,True,all,cadical153,891,2605,1,2,True,True,0.0005932999774813652,0.0033791998866945505,,0.003972499864175916
city-jp,FUKUI+KOCHI=NAGANO,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006568999961018562,0.015017800033092499,,0.015674700029194355
city-jp,FUKUI+KYOTO=NAGANO,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0007287999615073204,0.0057079000398516655,,0.006436700001358986
city-jp,FUKUI+NIKKO=HAKONE,2,9,6,10,True,all,cadical153,1028,3072,1,2,True,True,0.0006279000081121922,0.008712899987585843,,0.009340799995698035
city-jp,FUKUOKA+NAGANO=YOKOHAMA,2,10,8,10,True,all,cadical153,1298,3886,1,2,True,True,0.000888400012627244,0.0033883999567478895,,0.0042767999693751335
city-jp,FUKUOKA+TOTTORI=OKAYAMA,2,10,7,10,True,all,cadical153,1278,3936,1,2,True,True,0.0008070999756455421,0.007697099936194718,,0.00850419991184026
city-jp,HAKONE+MIYAZAKI=YOKOHAMA,2,10,8,10,True,all,cadical153,1330,3977,1,2,True,True,0.0007822999032214284,0.0019014999270439148,,0.002683799830265343
city-jp,HAKONE+MORIOKA=OKAYAMA,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.0008613999234512448,0.0027759000658988953,,0.00363729998935014
city-jp,HAKONE+TOKYO=TOYAMA,2,9,6,10,True,all,cadical153,1060,3163,1,2,True,True,0.03018930007237941,0.008520200033672154,,0.038709500106051564
city-jp,KAMAKURA+MORIOKA=NAGASAKI,2,10,8,10,True,all,cadical153,1379,4182,1,2,True,True,0.0009407000616192818,0.0061660000355914235,,0.007106700097210705
city-jp,KANAZAWA+MIYAZAKI=WAKAYAMA,2,8,8,10,True,all,cadical153,1390,4163,1,2,True,True,0.001021199976094067,0.002018699888139963,,0.0030398998642340302
city-jp,KOCHI+MITO=CHIBA,2,9,5,10,True,all,cadical153,910,2712,1,2,True,True,0.0007210000185295939,0.003674900042824447,,0.004395900061354041
city-jp,KOCHI+NIKKO=TOYAMA,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006171000422909856,0.014293799991719425,,0.01491090003401041
city-jp,KOCHI+OSAKA=NAGOYA,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0007194000063464046,0.005560800083912909,,0.006280200090259314
city-jp,KOCHI+OSAKA=SENDAI,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006253999890759587,0.010328999953344464,,0.010954399942420423
city-jp,KOCHI+TSU=CHIBA,2,10,5,10,True,all,cadical153,880,2624,1,2,True,True,0.0005335999885573983,0.0027136001735925674,,0.0032472001621499658
city-jp,KOFU+OTSU=OSAKA,2,7,5,10,True,all,cadical153,840,2417,1,2,True,True,0.0004950000438839197,0.0010421000188216567,,0.0015371000627055764
city-jp,KUMAMOTO+TOTTORI=WAKAYAMA,2,10,8,10,True,all,cadical153,1379,4182,1,2,True,True,0.0008192000677809119,0.006917899940162897,,0.007737100007943809
city-jp,KYOTO+MITO=TOKYO,2,6,5,10,True,all,cadical153,853,2421,1,2,True,True,0.0005365000106394291,0.0007476999890059233,,0.0012841999996453524
city-jp,KYOTO+OITA=SENDAI,2,10,6,10,True,all,cadical153,998,2984,1,2,True,True,0.0005917999660596251,0.00812520005274564,,0.008717000018805265
city-jp,KYOTO+OSAKA=MATSUE,2,9,6,10,True,all,cadical153,1028,3072,1,2,True,True,0.0008864999981597066,0.004886900074779987,,0.005773400072939694
city-jp,KYOTO+OSAKA=TOKYO,2,6,5,10,True,all,cadical153,902,2626,1,2,True,True,0.0005267999367788434,0.0021430000197142363,,0.0026697999564930797
city-jp,KYOTO+TOKYO=HAKONE,2,8,6,10,True,all,cadical153,1009,2965,1,2,True,True,0.0006011000368744135,0.0017797000473365188,,0.0023808000842109323
city-jp,KYOTO+TOKYO=SENDAI,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006646000547334552,0.017136999987997115,,0.01780160004273057
city-jp,MATSUE+TOTTORI=MORIOKA,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.0007504000095650554,0.0026903998805209994,,0.003440799890086055
city-jp,MORIOKA+TOTTORI=KANAZAWA,2,10,8,10,True,all,cadical153,1347,4091,1,2,True,True,0.0007741999579593539,0.004433699883520603,,0.005207899841479957
city-jp,MORIOKA+TOTTORI=YAMAGATA,2,9,8,10,True,all,cadical153,1328,3974,1,2,True,True,0.0007488999981433153,0.002711300039663911,,0.003460200037807226
city-jp,NAGANO+OTSU=SENDAI,2,10,6,10,True,all,cadical153,1030,3075,1,2,True,True,0.0005960999988019466,0.001950400066561997,,0.0025465000653639436
city-jp,NAGOYA+NIKKO=SENDAI,2,10,6,10,True,all,cadical153,1079,3280,1,2,True,True,0.0007427000673487782,0.024560799938626587,,0.025303500005975366
city-jp,NAGOYA+OKAYAMA=MORIOKA,2,9,7,10,True,all,cadical153,1210,3614,1,2,True,True,0.0007408999372273684,0.002140199881978333,,0.0028810998192057014
city-jp,NIKKO+OTSU=MATSUE,2,10,6,10,True,all,cadical153,998,2984,1,2,True,True,0.0006563999922946095,0.006068499991670251,,0.0067248999839648604
city-jp,NIKKO+SENDAI=HAKONE,2,9,6,10,True,all,cadical153,1060,3163,1,2,True,True,0.0007022999925538898,0.015057899989187717,,0.015760199981741607
city-jp,NIKKO+TOKYO=SENDAI,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006291000172495842,0.007842999882996082,,0.008472099900245667
city-jp,OITA+TOYAMA=NAGOYA,2,8,6,10,True,all,cadical153,992,2851,1,2,True,True,0.0005891999462619424,0.0014613999519497156,,0.002050599898211658
city-jp,OKAYAMA+WAKAYAMA=KAMAKURA,2,8,8,10,True,all,cadical153,1341,3958,1,2,True,True,0.000825399998575449,0.0006838998524472117,,0.0015092998510226607
city-jp,OKAYAMA+WAKAYAMA=KANAZAWA,2,8,8,10,True,all,cadical153,1341,3958,1,2,True,True,0.0007584000704810023,0.0008819999638944864,,0.0016404000343754888
city-jp,OKAYAMA+WAKAYAMA=YAMAGATA,2,8,8,10,True,all,cadical153,1341,3958,1,2,True,True,0.0008352999575436115,0.0009299000957980752,,0.0017652000533416867
city-jp,OKAYAMA+YAMAGATA=KANAZAWA,2,10,8,10,True,all,cadical153,1379,4182,1,2,True,True,0.0007772999815642834,0.001550799934193492,,0.0023280999157577753
city-jp,OSAKA+TOKYO=HAKONE,2,9,6,10,True,all,cadical153,1028,3072,1,2,True,True,0.0006027999334037304,0.010366800124756992,,0.010969600058160722
city-jp,OSAKA+TOYAMA=MATSUE,2,9,6,10,True,all,cadical153,1060,3163,1,2,True,True,0.0006810000631958246,0.0030107999918982387,,0.0036918000550940633
city-jp,OSAKA+ZUSHI=HAKONE,2,10,6,10,True,all,cadical153,1047,3189,1,2,True,True,0.0006124000065028667,0.008552800049073994,,0.009165200055576861
city-jp,OTSU+TSU=URAWA,2,7,5,10,True,all,cadical153,791,2212,1,2,True,True,0.00047179998364299536,0.0005600000731647015,,0.0010318000568076968
city-jp,SAGA+TSU=KOCHI,2,10,5,10,True,all,cadical153,848,2533,1,2,True,True,0.0005026999861001968,0.0032860999926924706,,0.0037887999787926674
city-jp,SAGA+TSU=NIKKO,2,9,5,10,True,all,cadical153,829,2416,1,2,True,True,0.0004937000339850783,0.0022619999945163727,,0.002755700028501451
city-jp,SAPPORO+TOYAMA=MORIOKA,2,10,7,10,True,all,cadical153,1229,3731,1,2,True,True,0.0007252999348565936,0.002979299984872341,,0.0037045999197289348
city-jp,SAPPORO+URAWA=MORIOKA,2,10,7,10,True,all,cadical153,1180,3526,1,2,True,True,0.0006806999444961548,0.005135799990966916,,0.005816499935463071
city-jp,TOTTORI+YAMAGATA=YOKOHAMA,2,10,8,10,True,all,cadical153,1379,4182,1,2,True,True,0.0009191000135615468,0.006767099956050515,,0.007686199969612062
city-jp,AKITA+AOMORI+HAKONE=TOTTORI,3,10,7,10,True,all,cadical153,1564,5444,1,2,True,True,0.0009783999994397163,0.005791000090539455,,0.006769400089979172
city-jp,AKITA+AOMORI+MITO=MATSUE,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0008538999827578664,0.013692199951037765,,0.014546099933795631
city-jp,AKITA+AOMORI+MITO=NAGANO,3,9,6,10,True,all,cadical153,1355,4615,1,2,True,True,0.0008441000245511532,0.004139699856750667,,0.00498379988130182
city-jp,AKITA+AOMORI+MORIOKA=FUKUOKA,3,9,7,10,True,all,cadical153,1579,5431,1,2,True,True,0.0009639000054448843,0.013255500118248165,,0.014219400123693049
city-jp,AKITA+AOMORI+ODAWARA=MORIOKA,3,9,7,10,True,all,cadical153,1579,5431,1,2,True,True,0.03733029996510595,0.01142920006532222,,0.04875950003042817
city-jp,AKITA+AOMORI+TOTTORI=FUKUOKA,3,9,7,10,True,all,cadical153,1579,5431,1,2,True,True,0.001208100002259016,0.02777910011354834,,0.028987200115807354
city-jp,AKITA+CHIBA+OITA=HAKONE,3,10,6,10,True,all,cadical153,1340,4628,1,2,True,True,0.0009453000966459513,0.007324800011701882,,0.008270100108347833
city-jp,AKITA+FUJI+KYOTO=TOYAMA,3,10,6,10,True,all,cadical153,1340,4628,1,2,True,True,0.0008464000420644879,0.006739899981766939,,0.007586300023831427
city-jp,AKITA+FUKUI+GIFU=CHIBA,3,10,5,10,True,all,cadical153,1271,4473,1,2,True,True,0.0008974999655038118,0.025023199967108667,,0.02592069993261248
city-jp,AKITA+FUKUI+KOCHI=TOKYO,3,10,5,10,True,all,cadical153,1340,4808,1,2,True,True,0.0008563000010326505,0.02446229988709092,,0.025318599888123572
city-jp,AKITA+FUKUI+KOFU=NAGOYA,3,10,6,10,True,all,cadical153,1340,4628,1,2,True,True,0.0009394000517204404,0.017433800036087632,,0.018373200087808073
city-jp,AKITA+FUKUI+KOFU=TOYAMA,3,9,6,10,True,all,cadical153,1321,4511,1,2,True,True,0.0009231999283656478,0.019000999978743494,,0.01992419990710914
city-jp,AKITA+FUKUI+KYOTO=NAGANO,3,10,6,10,True,all,cadical153,1409,4963,1,2,True,True,0.0009749000892043114,0.022722599911503494,,0.023697500000707805
city-jp,AKITA+FUKUI+SAPPORO=TOTTORI,3,10,7,10,True,all,cadical153,1544,5313,1,2,True,True,0.001002900069579482,0.010495999944396317,,0.011498900013975799
city-jp,AKITA+FUKUI+TOKYO=URAWA,3,10,5,10,True,all,cadical153,1340,4808,1,2,True,True,0.0009157999884337187,0.022385000018402934,,0.023300800006836653
city-jp,AKITA+FUKUI+TSU=NAGANO,3,10,6,10,True,all,cadical153,1271,4293,1,2,True,True,0.0008153000380843878,0.03189919993747026,,0.032714499975554645
city-jp,AKITA+FUKUOKA+KOFU=ODAWARA,3,10,7,10,True,all,cadical153,1475,4978,1,2,True,True,0.001214300049468875,0.0035794000141322613,,0.004793700063601136
city-jp,AKITA+FUKUOKA+OKAYAMA=MIYAZAKI,3,10,8,10,True,all,cadical153,1719,5925,1,2,True,True,0.0012992999982088804,0.004307999974116683,,0.005607299972325563
city-jp,AKITA+FUKUOKA+TOKYO=NIIGATA,3,10,7,10,True,all,cadical153,1544,5313,1,2,True,True,0.0014653000980615616,0.014197199838235974,,0.015662499936297536
city-jp,AKITA+GIFU+KOFU=TOYAMA,3,10,6,10,True,all,cadical153,1288,4406,1,2,True,True,0.0009219000348821282,0.0032996999798342586,,0.004221600014716387
city-jp,AKITA+GIFU+KYOTO=TOYAMA,3,10,6,10,True,all,cadical153,1340,4628,1,2,True,True,0.0008249999955296516,0.007901099976152182,,0.008726099971681833
city-jp,AKITA+HAKONE+KYOTO=TOYAMA,3,10,6,10,True,all,cadical153,1443,5067,1,2,True,True,0.001003999961540103,0.012164999963715672,,0.013168999925255775
city-jp,AKITA+HAKONE+MITO=AOMORI,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0008830999722704291,0.007065000012516975,,0.007948099984787405
city-jp,AKITA+HAKONE+MITO=NIIGATA,3,10,7,10,True,all,cadical153,1443,4887,1,2,True,True,0.0009408000623807311,0.002620000042952597,,0.0035608001053333282
city-jp,AKITA+HAKONE+MITO=TOYAMA,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.0008743000216782093,0.008822500123642385,,0.009696800145320594
city-jp,AKITA+HAKONE+NAHA=AOMORI,3,10,6,10,True,all,cadical153,1374,4732,1,2,True,True,0.027810800005681813,0.007721399888396263,,0.035532199894078076
city-jp,AKITA+HAKONE+NIIGATA=TOTTORI,3,10,7,10,True,all,cadical153,1598,5548,1,2,True,True,0.0010670999763533473,0.018915400025434792,,0.01998250000178814
